Gene	LogFc_0	LogFc_1	LogFc_2	LOGFC	STDEV
lmo0120	0.4901872238525735	-0.4081804699383511	2.9356879252577652	0.03889545313229803	1.4129950081775455
lmo0121	0.8329971180779383	-1.0207993393949426	2.513442255472814	0.3817053473576628	1.4434265103267474
lmo0122	-1.5546304052322677	-0.5528916552139211	0.7922014669037631	-1.0041834259341966	0.9615020579240776
lmo0123	0.7936722152171374	-0.7709382794720288	2.3055855216783963	0.3423804444968619	1.2560469977668103
lmo0124	0.6131236461842855	-0.5212570382042623	2.325475421649073	0.16183187546401	1.1701307542338002
lmo0125	0.1316420282477333	-0.6934736187750943	2.8324361485339207	-0.3196497424725422	1.5058089150700311
lmo0126	0.23796135325381762	-0.5826190969782301	2.423344738242834	-0.21333041746645787	1.2686419420145487
lmo0127	-4.345688503552514	-1.1430021372090469	-1.6231916485883726	-2.074483419308648	1.4102707010945208
lmo0128	-5.356523781807936	-2.8437334624092143	-2.5856146541748766	-3.29502523312949	1.2498301174350068
lmo0129	-1.1721010565370822	-2.3605703896835424	-4.552441572272598	-2.811862160403818	1.4001373202184688
lmo0130	3.949098292880861	3.5035098760325614	-0.31749460903924387	3.052218105312286	1.9149249855595811
lmo0131	0.4643084282113952	0.7719810966427021	0.8563703950666737	0.3206893259224266	0.16848890845214606
lmo0132	1.1201548867994573	0.5075502442053912	0.5933261894000585	0.14203441867978306	0.2708403460231362
lmo0133	-1.7191306750590316	-1.3063699287620647	-2.2138851083911293	-2.170422445779307	0.370995235705044
lmo0134	-1.1141645033075491	-1.7700690262556886	-2.456812794840145	-2.221360796975964	0.5481820644101549
lmo0135	-2.3249346661841566	-0.06519146870727166	-1.2832732813120424	-1.734565052032318	0.9234729774952372
lmo0136	-3.4099141391044503	-0.8018520110617269	-1.4242546944899717	-1.8755464652102471	1.112165884612148
lmo0137	-2.3296512836134413	-0.8781320345153079	-1.3872837959910678	-1.8385755667113433	0.6013133892150844
lmo0138	0.5257140814880934	0.8475454623238763	2.236603722465177	0.3962536916036008	0.7423836722462271
lmo0139	-0.31824883524708447	-2.075631673753917	1.4439953929170235	-0.76954060596736	1.4368821899136235
lmo0140	0.891166573812562	1.6891395336423907	3.1641113710269266	1.2378477629221152	0.9415460581689238
lmo0141	2.2365523051032596	0.6285199422929839	2.2555444512786824	1.7852605343829842	0.762549636584888
lmo0142	-0.9720581291408257	1.3184575699811791	-0.8143820178039007	-1.2656737885241762	1.0445801193267366
lmo0143	-0.1709098101677995	2.0574684160917593	1.4158993044252437	0.9646075337049682	0.9366158711296644
lmo0144	3.094295927822804	-1.8963768910790009	1.787736853992425	1.3364450832721495	2.1130968817606175
lmo0146	0.6266670481820373	0.03450336591358116	0.9235337480958972	0.17537527746176185	0.36955869847378137
lmo0147	1.072254445584047	0.8906988940515701	1.7419021590163446	0.6209626748637715	0.3660506153046261
lmo0148	1.7788089873123605	-1.1020648592832076	5.08766876648365	1.327517216592085	2.5289609090640095
lmo0149	-1.3234892226693598	-1.7474908520264147	-3.310274405875015	-2.1987826227466902	0.8543603963773542
lmo0150	3.6198497313741935	0.7857993463966748	1.132374535798271	0.6810827650779956	1.2622505824080628
lmo0151	1.456202144586288	0.5565501466966758	-3.871920099157035	0.10525837597640031	2.328795804225169
lmo0152	-2.54644332006656	-1.471194566168914	-4.891071572731603	-2.9977350907868354	1.4278577685925051
lmo0153	0.7649315820164571	0.6221029974823962	1.406819030111743	0.31363981129618157	0.3412719268409844
lmo0154	-2.9851787908578915	-1.5550267961448414	-0.15575873899143478	-2.006318566865117	1.155128836184065
lmo0155	-0.4657427556933582	-3.2379709953807367	1.785293824160596	-0.9170345264136337	2.054415422233628
lmo0156	1.8235651820707623	-3.8249502532990496	1.5555604908072134	1.1042687200869379	2.601867897526126
lmo0157	-1.3917380727106332	-2.61983462897006	-5.848721869702531	-3.0711263996903355	1.879676051626081
lmo0158	-0.05644882159724762	-0.3002856050019682	-0.43630996134453515	-0.7515773757222437	0.15714589397883968
lmo0159	-0.8361878113060515	-1.166031781738769	0.3734390408236834	-1.287479582026327	0.6618127109810873
lmo0160	-5.165972332545195	-1.1705924449143117	1.1360838970914582	-1.6218842156345872	2.6034107738109986
lmo0161	0.8311394036001625	0.36384503389562983	0.5864324708828041	0.13514070016252866	0.19084335577233452
lmo0162	0.8567185685556575	0.3097213501129401	0.2871656684772548	-0.14157042060733538	0.2633344349651724
lmo0163	0.7063497921627677	0.24179655709622683	0.39440433021500976	-0.05688744050526573	0.1933358654595282
lmo0164	1.159246017211328	0.5486477775766909	0.6115682978692929	0.1602765271490174	0.27421404583169884
lmo0165	0.44092599139950384	-0.048299596976129955	0.01354005097175115	-0.43775171974852434	0.21751744769229112
lmo0166	0.36998618776810055	-0.04639918348339922	0.5669513695780557	-0.08130558295217494	0.25568447595044225
lmo0167	0.12925569413313465	-0.11652615150569456	-0.04468394632457784	-0.4959757170448533	0.10318538689254254
lmo0168	0.13320400688240763	-0.877668581042804	-8.630998583222677	-1.3289603517630795	3.915031382762338
lmo0169	-3.3026194282066363	-1.8970554356914535	-9.140345249824172	-3.753911198926912	3.136167162440912
lmo0170	-2.788603588132066	-1.3851389135083432	-2.1390738211775817	-2.590365591897857	0.5734902746515155
lmo0171	1.5566231269404414	1.0769214811537804	0.7437251010220134	0.6256297104335049	0.33365596007554804
lmo0172	1.2226913124471235	1.0849654336418144	-2.9036786975056046	0.6336736629215389	1.9135534101557041
lmo0173	-2.7635900582371686	-1.2969148206627281	1.188670158201333	-1.7482065913830036	1.6312786313574599
lmo0174	-0.054319654304952	-0.4781434672033473	0.2703962072163213	-0.5056114250252275	0.30648158532384223
lmo0175	0.8465490762082055	1.145271343244536	1.5218514510813126	0.6939795725242606	0.2763011376401041
lmo0176	1.0569644344930813	0.5731849228412544	0.9058947633311947	0.4546029926109192	0.2020892265526627
lmo0177	1.3607314245599342	1.073757825814016	1.043870603246222	0.6224660550937404	0.1428471881781371
lmo0178	1.1003497243214984	2.1884203224147694	2.0517737531169002	1.6004819823966248	0.4839395731224211
lmo0179	1.4598938500852459	1.6914262604065957	0.9305153197830327	1.0086020793649704	0.31847454894557464
lmo0180	0.6118178105303738	1.1190172844766915	1.6507192009346277	0.667725513756416	0.42416903513685295
lmo0181	-0.34493763309305425	1.4648914983009256	0.4028290042403828	-0.04846276647989267	0.7425641139577963
lmo0182	2.3631251760195724	1.4574310276400917	0.8991779632913808	1.0061392569198162	0.6032384654621531
lmo0183	0.9394536774153162	1.030567057589172	1.3024129310370478	0.5792752868688966	0.154179277591233
lmo0184	1.8042946168534302	1.5312972824959763	1.4599861697251324	1.0800055117757008	0.1483843081456574
lmo0185	1.2512362385750047	0.4691897708970165	0.7184184541127427	0.26712668339246726	0.32619121958077435
lmo0186	3.7408145714447008	1.5332408948805112	2.3581589414918556	1.90686717077158	0.9107754883812234
lmo0187	0.19294463661627947	-0.15930252455450233	0.10373882616477292	-0.34755294455550256	0.14952758621717252
lmo0188	0.46559635386290754	-0.2051237586539072	0.2272614843403753	-0.2240302863799002	0.2776140361733486
lmo0189	-0.34769942899796025	-1.1617855061885978	-0.8721453987754524	-1.3234371694957279	0.33692582568370105
lmo0190	0.7036130705620858	0.4957594655482813	0.5719258306320283	0.1206340599117528	0.08585903527662994
lmo0191	0.7887197673919841	0.27693301200716913	0.25707866151031933	-0.17435875871310635	0.24607183767799898
lmo0192	-0.607880148791458	-0.6576058260549535	-2.3565792210167986	-1.108897596775229	0.8128777197209961
lmo0193	-2.2721233477246736	-2.2262253926315783	-2.907877205030932	-2.723415118444949	0.3110803366600614
lmo0194	-1.829839552255831	-2.8016237916494156	-1.7572881277012327	-2.2811313229761065	0.4761261849706993
lmo0195	-2.216156622606694	-2.2466776524517575	-3.3206418920175933	-2.697969423172033	0.5136166351877963
lmo0196	1.5042402252693323	1.017286666716383	0.9602934712306199	0.5659948959961074	0.24409698977348887
lmo0197	1.651338803461516	1.2601423526478905	1.2425268562262621	0.808850581927615	0.18870087353199536
lmo0198	0.8687929028976038	0.4728573876826898	0.5252896004943297	0.07399782977405422	0.17559694628791825
lmo0199	1.0565131489985822	0.3076593244803165	0.22960855834074945	-0.14363244623995897	0.3727741608000456
lmo0200	-3.339664574591633	-1.899927772176496	-3.778620117807529	-3.7909563453119084	0.8024274947295285
lmo0201	-3.6167385652525237	-3.4717702697250967	0.8549498427306821	-3.923062040445372	2.074649099013262
lmo0202	-1.6843788428127349	-2.325737500374207	-3.5544735540390464	-2.7770292710944826	0.7759143313365852
lmo0203	-1.812093016127414	-1.5010555374429542	0.7440508964005579	-1.9523473081632297	1.1387673118081931
lmo0204	-4.953978983053043	-3.436597120359509	-5.249901629875203	-5.405270753773318	0.7942915203964566
lmo0205	-7.864215250505829	-5.76995392286579	-3.6047006160881	-6.221245693586066	1.7390200724603218
lmo0206	-2.773196621980439	-5.049622346792985	-1.7886474885239592	-3.2244883927007146	1.3656666301782172
lmo0207	-3.8287732682117817	-2.7419736650324236	-2.5295294914346194	-3.193265435752699	0.5690440615492933
lmo0208	1.4016888850465312	0.2063075180398437	1.0569960108603302	0.6057042401400548	0.5023744400255333
lmo0209	0.8387359363324949	0.2805582524186052	0.9511851932885493	0.3874441656122194	0.2932476496126367
lmo0210	1.1284501348422582	0.5495710281070911	0.9791425527677555	0.52785078204748	0.24538529093804184
lmo0211	-0.6612579388852771	0.26022425488364664	-0.2865850669233341	-0.7378768376436096	0.37837512674188084
lmo0212	0.3757787831020396	0.9130039299113024	0.3261530899364251	-0.07551298761823588	0.2657207130649315
lmo0213	0.7897223865120226	1.1586673157390992	0.9753139677946665	0.524022197074391	0.1506220605237551
lmo0214	0.8502783225127919	1.2325160485109867	0.9457649470822505	0.49447317636197496	0.1624293243976627
lmo0215	0.9177020602494386	1.3214772451497963	1.3065121080488407	0.8552203373285652	0.18691400534278416
lmo0216	0.0996354159343058	1.4955475514757515	1.8035931046539364	1.044255780755476	0.7413901775217419
lmo0217	1.767126913847508	1.4595538990868144	1.3655702504312144	1.008262128366539	0.17149079649993063
lmo0218	2.270743715928112	1.7549209669507393	1.7485022964897725	1.3036291962304638	0.24468810257369475
lmo0219	1.86006722463629	0.954291673584609	1.1300517225136355	0.67875995179336	0.39217960412459274
lmo0220	0.7239506415489201	0.10332786706310326	-0.02886818380429812	-0.3479639036571722	0.328191104199572
lmo0221	0.48098176832651607	-0.3279704619819812	-0.44933615799104043	-0.7792622327022567	0.41293324549518146
lmo0222	0.6683377450856041	-0.12226053486603217	-0.09252738509243397	-0.5438191558127095	0.36588484022811635
lmo0223	-0.24450231671304312	0.4799493135989019	-0.13124540840370447	-0.58253717912398	0.31819216418616325
lmo0224	0.32742413539359294	0.09208033084236877	-0.3518130021852448	-0.3592114398779067	0.2816205261050767
lmo0225	1.445225989828418	0.6304921979264764	0.050924977897042645	0.17920042720620089	0.5719134186679756
lmo0226	0.3024423575334838	0.457516322959747	0.07260967922477679	-0.14884941318679168	0.15812235739132133
lmo0227	1.1731057704921666	0.9717500514486579	0.9566989281501774	0.5204582807283824	0.09865911193853705
lmo0228	1.1772622572706135	1.0511755931631308	1.0021894761454666	0.5998838224428553	0.07374729013259987
lmo0229	-1.2883735404671768	0.175209520602567	-0.6928179371034977	-1.1441097078237732	0.6009468011840252
lmo0230	-1.81475150542225	-0.4703094732536277	-2.9301260203306363	-2.2660432761425255	1.005666287241265
lmo0231	-2.4543986382952276	-0.5169979687832482	-1.9602557311085915	-2.411547501828867	0.8219686081773225
lmo0232	-1.5830370048959415	-1.0550186571769133	-2.1659563323359317	-2.034328775616217	0.45372297420816665
lmo0233	-1.063136823294319	-1.1694755754656692	-1.9080656872799118	-1.6207673461859446	0.3757552496386619
lmo0234	0.15366636285854884	0.370848710612683	-0.24347293042733842	-0.29762540786172664	0.25435733156716456
lmo0235	0.651461805446794	0.3773852766757466	0.018363140854178006	-0.07390649404452887	0.259235790726431
lmo0236	0.9391766990451567	0.6898423228863839	0.23774331475521837	0.23855055216610843	0.2903197350210251
lmo0237	1.0545717669189463	0.8800753564950403	0.4391544908469269	0.42878358577476483	0.25897203424793297
lmo0238	2.0273872347730313	1.0627890202383492	1.0366699834649475	0.6114972495180737	0.4609956123682387
lmo0239	2.0727195005356327	1.235923513803999	1.2802261389334477	0.8289343682131722	0.38445285423819575
lmo0240	2.244064765899636	1.1898766899750042	1.3264321664801253	0.8751403957598498	0.46809418391110524
lmo0241	2.36155837821467	1.2439703640201207	1.4029959866142336	0.9517042158939581	0.4936411175814436
lmo0242	3.038023670910958	1.3884653135448444	1.6263748020367652	1.1750830313164897	0.7280412250281699
lmo0243	1.5398006349900628	0.7643248273457006	1.0488717269107353	0.5975799561904598	0.32030208988836906
lmo0245	1.9461120688359115	1.9324503418953016	2.2586759446067415	1.494820298115636	0.15066739051608044
lmo0246	1.9346211783984302	0.8668893273890541	0.9143578510333414	0.46306608031306595	0.4925265727250955
lmo0247	-2.133074507606084	-1.820012065799026	-0.8513282641657094	-2.2713038365193015	0.545611770053731
lmo0248	-8.300336430098199E-4	0.1839893207131551	-0.22775768096367788	-0.4521218043632853	0.1683877615812137
lmo0249	0.11446695203001678	0.2748480132372242	-0.09361651624627232	-0.3368248186902587	0.1508446309033584
lmo0250	0.5886754987277074	0.260773808317869	0.03748348624965825	-0.19051796240240648	0.22637008074845458
lmo0251	0.46688123942429716	0.5130865514427851	0.06952943369423092	0.01558946870402167	0.19909972517450614
lmo0252	0.5003184199882975	0.37773087558796536	0.44896126492240374	-0.0023305057978717514	0.05026488920741272
lmo0253	0.5491533545459051	0.5659675806403293	0.17998036812064022	0.0978615838256296	0.17812528061078034
lmo0254	0.916812951012707	-2.450941875539561	1.0062016315115647	0.4655211802924315	1.6090578380707825
lmo0255	0.7587093927203181	-0.10067713272652146	1.09249036988962	0.30741762200004263	0.5026157832489859
lmo0256	1.0074956193275328	0.7398034625117154	1.038247410256294	0.5562038486072574	0.13402883330396573
lmo0257	-3.100434607918017	-2.7619457912304153	-2.2408734049528425	-3.2132375619506908	0.35354342376801917
lmo0258	-0.16177720762572267	-0.21857648884277925	-0.4417089571600217	-0.6698682595630547	0.1208194434138319
lmo0259	0.11299048240893672	0.6495756122364567	0.2170268429863631	-0.2342649277339124	0.2323420858356114
lmo0260	-0.04663596976222362	0.3722594692858783	-1.1063709863863833	-0.4979277404824991	0.6222592991811077
lmo0261	0.6227496814565461	0.4318824931801801	-1.657558196033448	-0.01940927754009536	1.0329029584108498
lmo0262	1.9792716194133133	1.2500798298594065	0.9643404201684351	0.798788059139131	0.42732410486707467
lmo0263	-1.7664171908856474	-3.0269787776228974	-1.489924955587508	-2.217708961605923	0.6689957583299584
lmo0264	1.4787924817613547	0.7933697934377113	1.5796641812757084	1.0275007110410792	0.3493228728995658
lmo0265	-3.1443665521681687	-2.244391419431391	-1.7104500963179827	-2.6956831901516667	0.5917173666944793
lmo0266	-0.9851404217320123	-1.0898013127195894	-4.53916778037764	-1.5410930834398648	1.651268650203625
lmo0267	1.0598745269977847	0.15720888499195684	0.01823338230918292	-0.29408288572831864	0.4617762476341766
lmo0268	0.6491693864141341	0.17895199135133577	0.28711333548452433	-0.16417843523575115	0.20107706068378806
lmo0269	-0.20095489132994082	0.5984151117675287	1.635158330949876	0.14712334104725322	0.7516752157239925
lmo0270	0.303834483880828	0.4576472206401183	-0.8423516365623867	-0.14745728683944748	0.5799806519199938
lmo0271	0.3604535452768447	0.5926684727957339	0.3053643296947266	-0.09083822544343079	0.12450000663947335
