Gene	LogFc_0	LogFc_1	LogFc_2	LOGFC	STDEV
lmo0138	1.9211106737586379	-2.077387656622185	2.1453303698577404	2.0044603040952094	1.9399201272599835
lmo0139	-2.0884127782100093	0.784977232796459	-3.0662659111528736	-2.0050631478734378	1.634511162355232
lmo0140	0.7174063629773384	2.2962682636792513	0.7904673117673546	0.8738169421039261	0.7276735616183436
lmo0141	1.7845933594856973	-2.1108397745585448	1.5309873936347778	1.6143370239713493	1.77956362974235
lmo0142	2.2198501526487817	0.5467218049723463	-3.0242961268265898	0.6300714353089178	2.18714927950526
lmo0143	-2.001024537091407	-1.4875494118555705	-0.35523378569096487	-1.404199781518999	0.6875417222804845
lmo0144	1.4532935640411244	-0.26437791144547074	0.5440601251871469	0.6274097555237184	0.7016387803726144
lmo0146	-3.836491826838552	-1.5698688101120588	-0.34113074198836824	-1.4865191797754873	1.4477924288568023
lmo0147	2.8339146434156293	-1.0872993856778201	-1.7013994211540622	-1.0039497553412486	2.0089276293533893
lmo0148	1.2764191855905436	0.17276921115579214	3.6027185396006116	1.359768815927115	1.4296178334022835
lmo0149	1.978275527492146	1.2646117434116535	1.3423044591200588	1.4256540894566303	0.31968932046746956
lmo0150	1.7390489111715226	2.838123602449051	4.004196858935521	2.9214732327856225	0.9248776040199537
lmo0151	0.4823818133718776	0.05899885883033651	0.5567621459277889	0.5657314437084491	0.2192294206861624
lmo0152	2.760745362273373	0.7865597196197465	2.4174347152117344	2.500784345548306	0.8612022864249952
lmo0153	1.136159976928461	1.0359820539822868	1.115479032443071	1.1988286627796425	0.04318318512133534
lmo0154	-0.40135661387243005	0.15267225621366798	-0.44581968959992135	-0.31800698353585855	0.27225755028725673
lmo0155	-0.3821807194431912	1.2781280070653063	1.0039405102267969	1.0872901405633684	0.7267229270334569
lmo0156	-0.5169468459096991	-2.3715521864931395	-0.013413493333093385	-0.4335972155731276	1.0140088155794869
lmo0157	0.9730629587913864	1.0515086580833328	0.41280371705478824	1.0564125891279579	0.2844074048463548
lmo0158	0.4179546367291236	0.3383635409268395	0.21043910251622844	0.421713171263411	0.08548040803036673
lmo0159	-0.005001660943806385	0.810175914582576	-1.9551616048141494	0.07834796939276512	1.160207351319423
lmo0160	1.006543841799771	0.43608123851109415	0.53432629313515	0.6176759234717215	0.2490134056578306
lmo0161	-1.0543500538541233	-0.9487165208770172	-1.312884947991301	-0.9710004235175518	0.15297689661537336
lmo0162	-0.979243693565075	-0.7722610171626281	-1.2114068603679664	-0.8958940632285035	0.1793787538376689
lmo0163	-0.9475048372904018	-0.8098677668025642	-0.8825251892407158	-0.7991755589041443	0.0562192324431688
lmo0164	-0.7257843821696452	-0.7752424902795623	-0.9489261147159711	-0.6918928599429908	0.09568718633533399
lmo0165	-0.5072022812096604	-0.5959638367445228	-0.8131139464859478	-0.5126142064079513	0.12850193723303813
lmo0166	-0.13159820470337813	-6.991270299048225E-4	-0.37462383556884493	-0.04824857436680663	0.154924968739084
lmo0167	-0.6247331645352565	-0.37822757950145647	-0.6815111154079707	-0.541383534198685	0.131643306919417
lmo0168	-1.7414611335874461	-0.6968816898425043	-2.3479841339162517	-1.6581115032508746	0.681921765229923
lmo0169	3.796899797828843	1.816675299204321	3.1054877804078034	3.188837410744375	0.8205944494689222
lmo0170	2.0392960156451645	1.0074925895222089	1.5993670044952326	1.6827166348318041	0.42275172226603464
lmo0171	-1.529537503105809	-2.8670734816248338	-1.143773435469992	-1.4461878727692374	0.7384352419353493
lmo0172	1.5389210844061338	-1.4718195688314974	0.5375758472108583	0.6209254775474298	1.2518839803859823
lmo0173	-3.4002455402596965	-0.8436451917159049	1.3125572832170729	-0.7602955613793334	1.9263069130117565
lmo0174	0.8068711023533206	-0.9171708857729044	0.04740633097390479	0.1307559613104763	0.705495627426062
lmo0175	0.7570470326000343	-0.17712545873241403	0.40173703042404885	0.48508666076062035	0.38499714610211905
lmo0176	-1.51716450459437	-1.978072456840687	-1.1290537634435145	-1.4338148742577985	0.3470348733002048
lmo0177	-1.3743356214778908	-1.5077469621239556	-1.6362261961999733	-1.4243973317873841	0.10692269924784524
lmo0178	0.7192736127450621	0.7077319566726752	2.0017160804425345	0.8026232430816336	0.6072878509631822
lmo0179	-0.6280730652551307	0.518880173571687	-0.3664128050008806	-0.2830631746643091	0.49077166921781207
lmo0180	-2.3106984721497783	-1.4536508236175045	0.6784542984193669	-1.370301193280933	1.2567788282869008
lmo0181	-3.5039043328592214	-6.424014643479211	1.1276151208075902	-3.42055470252265	3.109217993371495
lmo0182	1.3682741226631099	0.3946533960764844	5.971002966059782	1.4516237529996814	2.4319339503943866
lmo0183	0.5208986676625189	-0.060133961660464585	-0.025513976936339944	0.05783565340023156	0.26611698301849573
lmo0184	-1.9577691500388807	-2.880370207469868	-1.5659534037660894	-1.8744195197023092	0.550999478126284
lmo0185	-1.0675970787169131	-0.8570913937384868	-0.9306172723448993	-0.8472676420083278	0.08723032448434424
lmo0186	-2.60508411430006	-1.3914911063659554	-2.217034577183198	-2.1336849468466266	0.5060646043926862
lmo0187	-0.31705581589284737	-0.260158517369141	-0.7254978009929696	-0.23370618555627587	0.20725797308222274
lmo0188	-0.9885873895351454	-0.44582393564032596	-1.0670732256334832	-0.9052377591985739	0.27622512430360757
lmo0189	0.2938800158702586	0.4669864506362229	0.15859357899050597	0.3772296462068301	0.1262160497994936
lmo0190	-0.5606987144396429	-0.35262140621588056	-0.664629416407041	-0.4773490841030714	0.12972053526824942
lmo0191	-1.1100239604999116	-1.0560039292880115	-0.8640831919447782	-0.97265429895144	0.1055349309375775
lmo0192	-1.0031367344237365	-0.9371191561651431	-0.5039529906519631	-0.8537695258285716	0.22140351739415237
lmo0193	1.7255004271831291	1.1247144322242475	1.3325330988451958	1.4158827291817673	0.24912195386461314
lmo0194	2.221365724122389	1.6426041771421165	1.886149415643569	1.9694990459801405	0.2372643122787314
lmo0195	1.9369921833501484	1.2374144805197203	1.4530185768522967	1.5363682071888682	0.2925224664571218
lmo0196	-1.357366452814012	-1.3148714279741052	-1.6117663126366226	-1.2740168224774404	0.13109440548817217
lmo0197	-1.0255603077461002	-0.7834531318934781	-1.0986173787315368	-0.9422106774095287	0.13469377726503468
lmo0198	0.0995305500533279	-0.0026823609052639696	0.051139845005104156	0.13448947534167566	0.04174787998709407
lmo0199	-0.3881682671674449	-0.22003343188923719	-0.23221056994247302	-0.14886093960590152	0.07655093355183239
lmo0200	4.905691808896148	2.207318162720532	4.549685106472974	4.633034736809545	1.1969704352484347
lmo0201	6.05637012068121	3.3012117591169803	5.05432135411227	5.1376709844488415	1.1386342979368955
lmo0202	2.0735291997667273	2.1618847791013343	2.600085151833148	2.2452344094379058	0.23023838991562004
lmo0203	2.2361497785566415	4.621024441957733	6.867135882201353	4.704374072294304	1.8908750488795218
lmo0204	3.421483207897219	3.876796711131969	4.165605920720357	3.9601463414685405	0.3063113444248581
lmo0205	4.450787399677297	4.3823730470715665	4.991083452471971	4.534137030013868	0.2722598240142983
lmo0206	5.382537299765658	5.951254582257049	5.898518527796119	5.9818681581326905	0.2565707757074965
lmo0207	5.2860206203138835	4.879545318281634	5.859546764834781	5.369370250650455	0.40201675543543186
lmo0208	-1.3678317214353077	-0.874140548414462	-1.6244880715602745	-1.2844820910987362	0.31138130641621525
lmo0209	-1.048110526817017	-0.8989079953598962	-0.9881939659868246	-0.9048443356502531	0.061303773860380974
lmo0210	-1.6769130807048365	-1.4882298663230058	-2.0299499422238947	-1.593563450368265	0.22452345129054319
lmo0211	0.5997229142849063	-0.743885569719704	-0.28202968545303	-0.19868005511645848	0.5573829985113495
lmo0212	-0.0035322134660864535	-1.2383832796709564	-0.5668480330473047	-0.4834984027107332	0.5047707351699
lmo0213	-0.8466496334191822	-1.3663949876622228	-1.328604725544289	-1.2452550952077175	0.23660657640749638
lmo0214	-1.2326029174557602	-1.835570082562076	-3.2556068201593265	-1.7522204522255045	0.8480447137501428
lmo0215	-1.3253721321500453	-2.1572951601526293	-2.505735707539883	-2.073945529816058	0.49517279920937113
lmo0216	0.154798163618886	0.3598224630895892	-0.7344629436168715	0.2381477939554575	0.47495974467390883
lmo0217	-1.5158428242545456	-1.7111509220146859	-1.7024936139770377	-1.6191439836404662	0.09009792162923826
lmo0218	-0.8785177930698458	-1.0208809871616848	-1.0657997044083816	-0.9375313568251133	0.07983280062851833
lmo0219	-1.4620268908512424	-1.0143174962879469	-1.433380042831959	-1.3500304124953875	0.2046345690893956
lmo0220	-1.38640797980963	-1.0237676250064007	-1.1863012552626069	-1.1029516249260354	0.14831194943429535
lmo0221	0.13820075550992872	0.43432771980876783	0.4240069427893429	0.5073565731259144	0.13722765922620314
lmo0222	0.09112626485318298	-0.10382520803950168	0.10633149362057015	0.17447589518975448	0.09568647589192077
lmo0223	0.8842999113822794	-0.49326156667993626	-0.19587306201635268	-0.11252343167978118	0.5918792295174788
lmo0224	-0.6343807329273679	-0.25433565949879533	-0.5685556988873275	-0.485206068550756	0.16583171727756363
lmo0225	0.30304052318474906	-0.36317338808979915	-0.2470777267811508	-0.1637280964445793	0.29058356363550153
